filename,mean_speedKMH
2021-07-01-20,14
2021-07-01-21,14
2021-07-01-22,13
2021-07-01-23,14
2021-07-02-0,14
2021-07-02-1,11
2021-07-02-2,7
2021-07-02-3,59
2021-07-02-5,16
2021-07-02-6,35
2021-07-02-7,17
2021-07-02-8,16
2021-07-02-9,13
2021-07-02-10,24
2021-07-02-11,12
2021-07-02-12,12
2021-07-02-13,11
2021-07-02-14,17
2021-07-02-15,16
2021-07-02-16,13
2021-07-02-17,15
2021-07-02-18,11
2021-07-02-19,13
2021-07-02-20,15
2021-07-02-21,13
2021-07-02-22,12
2021-07-02-23,15
2021-07-03-0,10
2021-07-03-1,11
2021-07-03-2,16
2021-07-03-3,13
2021-07-03-4,8
2021-07-03-5,18
2021-07-03-6,15
2021-07-03-7,13
2021-07-03-8,14
2021-07-03-9,14
2021-07-03-10,15
2021-07-03-11,14
2021-07-03-12,13
2021-07-03-13,13
2021-07-03-14,12
2021-07-03-15,13
2021-07-03-16,13
2021-07-03-17,14
2021-07-03-18,13
2021-07-03-19,12
2021-07-03-20,12
2021-07-03-21,12
2021-07-03-22,11
2021-07-03-23,13
2021-07-04-0,19
2021-07-04-1,11
2021-07-04-2,10
2021-07-04-3,13
2021-07-04-4,16
2021-07-04-5,4
2021-07-04-6,10
2021-07-04-7,13
2021-07-04-8,13
2021-07-04-9,18
2021-07-04-10,16
2021-07-04-11,13
2021-07-04-12,12
2021-07-04-13,14
2021-07-04-14,20
2021-07-04-15,13
2021-07-04-16,14
2021-07-04-17,17
2021-07-04-18,17
2021-07-04-19,13
2021-07-04-20,12
2021-07-04-21,16
2021-07-04-22,17
2021-07-04-23,14
2021-07-05-0,31
2021-07-05-1,47
2021-07-05-2,11
2021-07-05-3,7
2021-07-05-4,30
2021-07-05-5,10
2021-07-05-6,19
2021-07-05-7,20
2021-07-05-8,19
2021-07-05-9,16
2021-07-05-10,19
2021-07-05-11,13
2021-07-05-12,14
2021-07-05-13,11
2021-07-05-14,13
2021-07-05-15,12
2021-07-05-16,13
2021-07-05-17,15
2021-07-05-18,11
2021-07-05-19,14
2021-07-05-20,16
2021-07-05-21,11
2021-07-05-22,14
2021-07-05-23,10
2021-07-06-0,22
2021-07-06-1,15
2021-07-06-2,31
2021-07-06-3,61
2021-07-06-4,8
2021-07-06-5,16
2021-07-06-6,20
2021-07-06-7,20
2021-07-06-8,16
2021-07-06-9,13
2021-07-06-10,23
2021-07-06-11,15
2021-07-06-12,10
2021-07-06-13,13
2021-07-06-14,11
2021-07-06-15,11
2021-07-06-16,23
2021-07-06-17,18
2021-07-06-18,12
2021-07-06-19,16
2021-07-06-20,11
2021-07-06-21,10
2021-07-06-22,13
2021-07-06-23,17
2021-07-07-0,17
2021-07-07-2,7
2021-07-07-3,55
2021-07-07-4,19
2021-07-07-5,13
2021-07-07-6,13
2021-07-07-7,21
2021-07-07-8,15
2021-07-07-9,13
2021-07-07-10,19
2021-07-07-11,15
2021-07-07-12,12
2021-07-07-13,10
2021-07-07-14,12
2021-07-07-15,13
2021-07-07-16,14
2021-07-07-17,18
2021-07-07-18,15
2021-07-07-19,22
2021-07-07-20,11
2021-07-07-21,16
2021-07-07-22,20
2021-07-07-23,8
2021-07-08-0,32
2021-07-08-1,23
2021-07-08-2,31
2021-07-08-4,24
2021-07-08-5,11
2021-07-08-6,15
2021-07-08-7,18
2021-07-08-8,22
2021-07-08-9,13
2021-07-08-10,18
2021-07-08-11,11
2021-07-08-12,14
2021-07-08-13,10
2021-07-08-14,13
2021-07-08-15,15
2021-07-08-16,17
2021-07-08-17,16
2021-07-08-18,19
2021-07-08-19,16
2021-07-08-20,12
2021-07-08-21,11
2021-07-08-22,16
2021-07-08-23,12
2021-07-09-0,17
2021-07-09-1,13
2021-07-09-2,45
2021-07-09-4,23
2021-07-09-5,30
2021-07-09-6,22
2021-07-09-7,23
2021-07-09-8,16
2021-07-09-9,12
2021-07-09-10,14
2021-07-09-11,14
2021-07-09-12,12
2021-07-09-13,16
2021-07-09-14,13
2021-07-09-15,16
2021-07-09-16,15
2021-07-09-17,15
2021-07-09-18,15
2021-07-09-19,20
2021-07-09-20,20
2021-07-09-21,21
2021-07-09-22,13
2021-07-09-23,12
2021-07-10-0,17
2021-07-10-1,14
2021-07-10-2,5
2021-07-10-3,33
2021-07-10-4,37
2021-07-10-5,11
2021-07-10-6,12
2021-07-10-7,11
2021-07-10-8,12
2021-07-10-9,15
2021-07-10-10,13
2021-07-10-11,14
2021-07-10-12,12
2021-07-10-13,16
2021-07-10-14,16
2021-07-10-15,21
2021-07-10-16,15
2021-07-10-17,12
2021-07-10-18,14
2021-07-10-19,13
2021-07-10-20,13
2021-07-10-21,12
2021-07-10-22,12
2021-07-10-23,31
2021-07-11-0,25
2021-07-11-1,19
2021-07-11-2,7
2021-07-11-3,32
2021-07-11-4,43
2021-07-11-5,44
2021-07-11-6,13
2021-07-11-7,16
2021-07-11-8,9
2021-07-11-9,13
2021-07-11-10,18
2021-07-11-11,13
2021-07-11-12,14
2021-07-11-13,15
2021-07-11-14,20
2021-07-11-15,18
2021-07-11-16,18
2021-07-11-17,14
2021-07-11-18,23
2021-07-11-19,13
2021-07-11-20,13
2021-07-11-21,18
2021-07-11-22,20
2021-07-11-23,17
2021-07-12-0,24
2021-07-12-1,19
2021-07-12-6,11
2021-07-12-7,23
2021-07-12-8,16
2021-07-12-9,23
2021-07-12-10,25
2021-07-12-11,13
2021-07-12-12,12
2021-07-12-13,13
2021-07-12-14,11
2021-07-12-15,14
2021-07-12-16,13
2021-07-12-17,12
2021-07-12-18,12
2021-07-12-19,14
2021-07-12-20,16
2021-07-12-21,13
2021-07-12-22,14
2021-07-12-23,13
2021-07-13-0,13
2021-07-13-1,7
2021-07-13-3,64
2021-07-13-4,20
2021-07-13-5,11
2021-07-13-6,9
2021-07-13-7,22
2021-07-13-8,12
2021-07-13-9,14
2021-07-13-10,12
2021-07-13-11,12
2021-07-13-12,11
2021-07-13-13,13
2021-07-13-14,13
2021-07-13-15,15
2021-07-13-16,16
2021-07-13-17,17
2021-07-13-18,19
2021-07-13-19,17
2021-07-13-20,20
2021-07-13-21,13
2021-07-13-22,15
2021-07-13-23,48
2021-07-14-0,16
2021-07-14-1,30
2021-07-14-2,58
2021-07-14-5,18
2021-07-14-6,12
2021-07-14-7,19
2021-07-14-8,15
2021-07-14-9,13
2021-07-14-10,12
2021-07-14-11,12
2021-07-14-12,17
2021-07-14-13,12
2021-07-14-14,15
2021-07-14-15,16
2021-07-14-16,17
2021-07-14-17,16
2021-07-14-18,16
2021-07-14-19,17
2021-07-14-20,18
2021-07-14-21,24
2021-07-14-22,13
2021-07-14-23,12
2021-07-15-0,44
2021-07-15-1,11
2021-07-15-2,18
2021-07-15-3,7
2021-07-15-4,22
2021-07-15-6,16
2021-07-15-7,20
2021-07-15-8,14
2021-07-15-9,16
2021-07-15-10,12
2021-07-15-11,14
2021-07-15-12,10
2021-07-15-13,13
2021-07-15-14,14
2021-07-15-15,17
2021-07-15-16,13
2021-07-15-17,19
2021-07-15-18,15
2021-07-15-19,17
2021-07-15-20,20
2021-07-15-21,15
2021-07-15-22,14
2021-07-15-23,19
2021-07-16-0,15
2021-07-16-1,7
2021-07-16-3,22
2021-07-16-4,6
2021-07-16-5,10
2021-07-16-6,33
2021-07-16-7,20
2021-07-16-8,21
2021-07-16-9,14
2021-07-16-10,13
2021-07-16-11,19
2021-07-16-12,15
2021-07-16-13,14
2021-07-16-14,13
2021-07-16-15,15
2021-07-16-16,20
2021-07-16-17,13
2021-07-16-18,16
2021-07-16-19,18
2021-07-16-20,13
2021-07-16-21,12
2021-07-16-22,16
2021-07-16-23,13
2021-07-17-0,10
2021-07-17-1,39
2021-07-17-2,17
2021-07-17-3,20
2021-07-17-4,46
2021-07-17-5,15
2021-07-17-6,14
2021-07-17-7,16
2021-07-17-8,15
2021-07-17-9,16
2021-07-17-10,18
2021-07-17-11,16
2021-07-17-12,16
2021-07-17-13,19
2021-07-17-14,16
2021-07-17-15,14
2021-07-17-16,16
2021-07-17-17,18
2021-07-17-18,21
2021-07-17-19,23
2021-07-17-20,13
2021-07-17-21,12
2021-07-17-22,14
2021-07-17-23,16
2021-07-18-0,13
2021-07-18-1,19
2021-07-18-2,9
2021-07-18-3,13
2021-07-18-4,34
2021-07-18-5,14
2021-07-18-6,15
2021-07-18-7,11
2021-07-18-8,14
2021-07-18-9,9
2021-07-18-10,13
2021-07-18-11,13
2021-07-18-12,13
2021-07-18-13,15
2021-07-18-14,15
2021-07-18-15,24
2021-07-18-16,18
2021-07-18-17,18
2021-07-18-18,19
2021-07-18-19,13
2021-07-18-20,11
2021-07-18-21,12
2021-07-18-22,14
2021-07-18-23,30
2021-07-19-0,13
2021-07-19-1,7
2021-07-19-3,36
2021-07-19-4,39
2021-07-19-5,40
2021-07-19-6,20
2021-07-19-7,21
2021-07-19-8,16
2021-07-19-9,21
2021-07-19-10,12
2021-07-19-11,13
2021-07-19-12,14
2021-07-19-13,13
2021-07-19-14,21
2021-07-19-15,18
2021-07-19-16,12
2021-07-19-17,19
2021-07-19-18,12
2021-07-19-19,14
2021-07-19-20,11
2021-07-19-21,21
2021-07-19-22,15
2021-07-19-23,15
2021-07-20-0,9
2021-07-20-1,49
2021-07-20-2,18
2021-07-20-3,50
2021-07-20-5,29
2021-07-20-6,15
2021-07-20-7,22
2021-07-20-8,15
2021-07-20-9,17
2021-07-20-10,17
2021-07-20-11,12
2021-07-20-12,12
2021-07-20-13,10
2021-07-20-14,18
2021-07-20-15,17
2021-07-20-16,15
2021-07-20-17,18
2021-07-20-18,15
2021-07-20-19,13
2021-07-20-20,11
2021-07-20-21,13
2021-07-20-22,15
2021-07-20-23,22
2021-07-21-0,35
2021-07-21-1,16
2021-07-21-2,33
2021-07-21-3,28
2021-07-21-4,6
2021-07-21-5,43
2021-07-21-6,19
2021-07-21-7,21
2021-07-21-8,13
2021-07-21-9,23
2021-07-21-10,12
2021-07-21-11,14
2021-07-21-12,15
2021-07-21-13,13
2021-07-21-14,20
2021-07-21-15,16
2021-07-21-16,17
2021-07-21-17,14
2021-07-21-18,16
2021-07-21-19,17
2021-07-21-20,18
2021-07-21-21,12
2021-07-21-22,13
2021-07-21-23,40
2021-07-22-0,13
2021-07-22-1,39
2021-07-22-2,44
2021-07-22-3,12
2021-07-22-4,3
2021-07-22-5,21
2021-07-22-6,15
2021-07-22-7,23
2021-07-22-8,28
2021-07-22-9,26
2021-07-22-10,14
2021-07-22-11,24
2021-07-22-12,23
2021-07-22-13,21
2021-07-22-14,15
2021-07-22-15,13
2021-07-22-16,19
2021-07-22-17,17
2021-07-22-18,17
2021-07-22-19,19
2021-07-22-20,22
2021-07-22-21,21
2021-07-22-22,20
2021-07-22-23,14
2021-07-23-0,5
2021-07-23-1,24
2021-07-23-2,17
2021-07-23-4,18
2021-07-23-5,14
2021-07-23-6,13
2021-07-23-7,22
2021-07-23-8,12
2021-07-23-9,16
2021-07-23-10,24
2021-07-23-11,17
2021-07-23-12,12
2021-07-23-13,16
2021-07-23-14,22
2021-07-23-15,11
2021-07-23-16,17
2021-07-23-17,17
2021-07-23-18,17
2021-07-23-19,16
2021-07-23-20,18
2021-07-23-21,24
2021-07-23-22,13
2021-07-23-23,11
2021-07-24-0,47
2021-07-24-1,13
2021-07-24-2,39
2021-07-24-3,24
2021-07-24-4,31
2021-07-24-5,13
2021-07-24-6,14
2021-07-24-7,13
2021-07-24-8,12
2021-07-24-9,19
2021-07-24-10,12
2021-07-24-11,14
2021-07-24-12,14
2021-07-24-13,23
2021-07-24-14,17
2021-07-24-15,23
2021-07-24-16,14
2021-07-24-17,18
2021-07-24-18,14
2021-07-24-19,22
2021-07-24-20,12
2021-07-24-21,13
2021-07-24-22,12
2021-07-24-23,37
2021-07-25-0,11
2021-07-25-1,8
2021-07-25-2,24
2021-07-25-3,21
2021-07-25-4,51
2021-07-25-6,15
2021-07-25-7,11
2021-07-25-8,14
2021-07-25-9,31
2021-07-25-10,14
2021-07-25-11,13
2021-07-25-12,13
2021-07-25-13,17
2021-07-25-14,14
2021-07-25-15,23
2021-07-25-16,21
2021-07-25-17,15
2021-07-25-18,27
2021-07-25-19,26
2021-07-25-20,12
2021-07-25-21,12
2021-07-25-22,14
2021-07-25-23,29
2021-07-26-0,47
2021-07-26-1,13
2021-07-26-2,40
2021-07-26-3,14
2021-07-26-4,34
2021-07-26-6,11
2021-07-26-7,21
2021-07-26-8,16
2021-07-26-9,20
2021-07-26-10,14
2021-07-26-11,22
2021-07-26-12,15
2021-07-26-13,13
2021-07-26-14,12
2021-07-26-15,12
2021-07-26-16,18
2021-07-26-17,17
2021-07-26-18,19
2021-07-26-19,11
2021-07-26-20,13
2021-07-26-21,13
2021-07-26-22,16
2021-07-26-23,15
2021-07-27-1,29
2021-07-27-3,48
2021-07-27-6,10
2021-07-27-7,22
2021-07-27-8,19
2021-07-27-9,14
2021-07-27-10,19
2021-07-27-11,13
2021-07-27-12,12
2021-07-27-13,17
2021-07-27-14,23
2021-07-27-15,20
2021-07-27-16,17
2021-07-27-17,19
2021-07-27-18,16
2021-07-27-19,19
2021-07-27-20,12
2021-07-27-21,8
2021-07-27-22,26
2021-07-27-23,17
2021-07-28-0,16
2021-07-28-3,9
2021-07-28-4,9
2021-07-28-6,14
2021-07-28-7,19
2021-07-28-8,17
2021-07-28-9,13
2021-07-28-10,13
2021-07-28-11,14
2021-07-28-12,12
2021-07-28-13,12
2021-07-28-14,11
2021-07-28-15,16
2021-07-28-16,23
2021-07-28-17,20
2021-07-28-18,12
2021-07-28-19,13
2021-07-28-20,12
2021-07-28-21,17
2021-07-28-22,13
2021-07-28-23,9
2021-07-29-0,21
2021-07-29-2,8
2021-07-29-3,35
2021-07-29-4,18
2021-07-29-6,13
2021-07-29-7,16
2021-07-29-8,14
2021-07-29-9,15
2021-07-29-10,15
2021-07-29-11,15
2021-07-29-12,11
2021-07-29-13,12
2021-07-29-14,19
2021-07-29-15,14
2021-07-29-16,11
2021-07-29-17,14
2021-07-29-18,18
2021-07-29-19,17
2021-07-29-20,12
2021-07-29-21,12
2021-07-29-22,11
2021-07-29-23,10
2021-07-30-0,10
2021-07-30-1,21
2021-07-30-2,50
2021-07-30-3,22
2021-07-30-4,25
2021-07-30-5,16
2021-07-30-6,14
2021-07-30-7,22
2021-07-30-8,24
2021-07-30-9,13
2021-07-30-10,15
2021-07-30-11,12
2021-07-30-12,10
2021-07-30-13,14
2021-07-30-14,16
2021-07-30-15,14
2021-07-30-16,18
2021-07-30-17,14
2021-07-30-18,16
2021-07-30-19,16
2021-07-30-20,21
2021-07-30-21,17
2021-07-30-22,12
2021-07-30-23,9
2021-07-31-0,9
2021-07-31-1,7
2021-07-31-2,17
2021-07-31-3,16
2021-07-31-4,23
2021-07-31-5,10
2021-07-31-6,16
2021-07-31-7,12
2021-07-31-8,12
2021-07-31-9,11
2021-07-31-10,14
2021-07-31-11,13
2021-07-31-12,11
2021-07-31-13,11
2021-07-31-14,13
2021-07-31-15,16
2021-07-31-16,12
2021-07-31-17,16
2021-07-31-18,12
2021-07-31-19,13
2021-07-31-20,11
2021-07-31-21,11
2021-07-31-22,12
2021-07-31-23,12
2021-08-01-0,9
2021-08-01-1,13
2021-08-01-2,14
2021-08-01-3,51
2021-08-01-4,45
2021-08-01-5,52
2021-08-01-6,14
2021-08-01-7,12
2021-08-01-8,16
2021-08-01-9,11
2021-08-01-10,15
2021-08-01-11,13
2021-08-01-12,13
2021-08-01-13,17
2021-08-01-14,22
2021-08-01-15,14
2021-08-01-16,14
2021-08-01-17,14
2021-08-01-18,12
2021-08-01-19,13
2021-08-01-20,12
2021-08-01-21,10
2021-08-01-22,21
2021-08-01-23,14
2021-08-02-0,16
2021-08-02-1,5
2021-08-02-2,35
2021-08-02-3,57
2021-08-02-6,14
2021-08-02-7,18
2021-08-02-8,11
2021-08-02-9,13
2021-08-02-10,12
2021-08-02-11,12
2021-08-02-12,11
2021-08-02-13,11
2021-08-02-14,12
2021-08-02-15,11
2021-08-02-16,13
2021-08-02-17,17
2021-08-02-18,16
2021-08-02-19,11
2021-08-02-20,12
2021-08-02-21,12
2021-08-02-22,13
2021-08-02-23,23
2021-08-03-0,35
2021-08-03-1,15
2021-08-03-2,13
2021-08-03-3,21
2021-08-03-4,19
2021-08-03-6,20
2021-08-03-7,19
2021-08-03-8,13
2021-08-03-9,13
2021-08-03-10,11
2021-08-03-11,12
2021-08-03-12,11
2021-08-03-13,10
2021-08-03-14,13
2021-08-03-15,15
2021-08-03-16,18
2021-08-03-17,15
2021-08-03-18,15
2021-08-03-19,13
2021-08-03-20,9
2021-08-03-21,29
2021-08-03-22,11
2021-08-03-23,35
2021-08-04-0,12
2021-08-04-1,42
2021-08-04-3,7
2021-08-04-6,18
2021-08-04-7,20
2021-08-04-8,12
2021-08-04-9,15
2021-08-04-10,14
2021-08-04-11,11
2021-08-04-12,12
2021-08-04-13,11
2021-08-04-14,15
2021-08-04-15,12
2021-08-04-16,13
2021-08-04-17,17
2021-08-04-18,16
2021-08-04-19,18
2021-08-04-20,12
2021-08-04-21,14
2021-08-04-22,12
2021-08-04-23,34
2021-08-05-0,48
2021-08-05-1,7
2021-08-05-2,49
2021-08-05-3,20
2021-08-05-4,15
2021-08-05-6,8
2021-08-05-7,21
2021-08-05-8,19
2021-08-05-9,14
2021-08-05-10,24
2021-08-05-11,12
2021-08-05-12,12
2021-08-05-13,10
2021-08-05-14,16
2021-08-05-15,12
2021-08-05-16,18
2021-08-05-17,16
2021-08-05-18,15
2021-08-05-19,23
2021-08-05-20,11
2021-08-05-21,32
2021-08-05-22,15
2021-08-05-23,39
2021-08-06-0,15
2021-08-06-1,42
2021-08-06-2,21
2021-08-06-3,11
2021-08-06-4,51
2021-08-06-5,41
2021-08-06-6,19
2021-08-06-7,20
2021-08-06-8,15
2021-08-06-9,18
2021-08-06-10,13
2021-08-06-11,11
2021-08-06-12,10
2021-08-06-13,15
2021-08-06-14,14
2021-08-06-15,17
2021-08-06-16,16
2021-08-06-17,15
2021-08-06-18,12
2021-08-06-19,14
2021-08-06-20,17
2021-08-06-21,17
2021-08-06-22,14
2021-08-06-23,13
2021-08-07-0,13
2021-08-07-1,31
2021-08-07-2,8
2021-08-07-3,11
2021-08-07-4,11
2021-08-07-6,13
2021-08-07-7,12
2021-08-07-8,10
2021-08-07-9,12
2021-08-07-10,17
2021-08-07-11,9
2021-08-07-12,11
2021-08-07-13,14
2021-08-07-14,11
2021-08-07-15,13
2021-08-07-16,12
2021-08-07-17,13
2021-08-07-18,12
2021-08-07-19,12
2021-08-07-20,13
2021-08-07-21,13
2021-08-07-22,14
2021-08-07-23,17
2021-08-08-0,13
2021-08-08-1,11
2021-08-08-2,8
2021-08-08-3,26
2021-08-08-4,35
2021-08-08-5,32
2021-08-08-6,47
2021-08-08-7,14
2021-08-08-8,11
2021-08-08-9,12
2021-08-08-10,12
2021-08-08-11,13
2021-08-08-12,13
2021-08-08-13,15
2021-08-08-14,13
2021-08-08-15,19
2021-08-08-16,15
2021-08-08-17,21
2021-08-08-18,14
2021-08-08-19,12
2021-08-08-20,13
2021-08-08-21,12
2021-08-08-22,13
2021-08-08-23,33
2021-08-09-0,19
2021-08-09-1,31
2021-08-09-2,25
2021-08-09-3,7
2021-08-09-4,4
2021-08-09-5,45
2021-08-09-6,35
2021-08-09-7,28
2021-08-09-8,12
2021-08-09-9,12
2021-08-09-10,12
2021-08-09-11,12
2021-08-09-12,12
2021-08-09-13,10
2021-08-09-14,14
2021-08-09-15,14
2021-08-09-16,13
2021-08-09-17,17
2021-08-09-18,11
2021-08-09-19,14
2021-08-09-20,16
2021-08-09-21,14
2021-08-09-22,29
2021-08-09-23,12
2021-08-10-0,21
2021-08-10-1,40
2021-08-10-2,39
2021-08-10-3,53
2021-08-10-5,28
2021-08-10-6,15
2021-08-10-7,16
2021-08-10-8,12
2021-08-10-9,11
2021-08-10-10,10
2021-08-10-11,11
2021-08-10-12,10
2021-08-10-13,11
2021-08-10-14,11
2021-08-10-15,19
2021-08-10-16,15
2021-08-10-17,15
2021-08-10-18,15
2021-08-10-19,11
2021-08-10-20,10
2021-08-10-21,12
2021-08-10-22,11
2021-08-10-23,42
2021-08-11-0,14
2021-08-11-1,24
2021-08-11-4,11
2021-08-11-6,25
2021-08-11-7,19
2021-08-11-8,15
2021-08-11-9,11
2021-08-11-10,25
2021-08-11-11,17
2021-08-11-12,17
2021-08-11-13,11
2021-08-11-14,15
2021-08-11-15,11
2021-08-11-16,12
2021-08-11-17,17
2021-08-11-18,14
2021-08-11-19,12
2021-08-11-20,28
2021-08-11-21,15
2021-08-11-22,17
2021-08-11-23,11
2021-08-12-0,23
2021-08-12-1,8
2021-08-12-2,28
2021-08-12-3,27
2021-08-12-4,35
2021-08-12-6,16
2021-08-12-7,18
2021-08-12-8,11
2021-08-12-9,12
2021-08-12-10,15
2021-08-12-11,11
2021-08-12-12,12
2021-08-12-13,17
2021-08-12-14,13
2021-08-12-15,12
2021-08-12-16,16
2021-08-12-17,13
2021-08-12-18,13
2021-08-12-19,23
2021-08-12-20,16
2021-08-12-21,26
2021-08-12-22,14
2021-08-12-23,15
2021-08-13-0,12
2021-08-13-1,28
2021-08-13-2,15
2021-08-13-4,15
2021-08-13-5,16
2021-08-13-6,33
2021-08-13-7,18
2021-08-13-8,12
2021-08-13-9,14
2021-08-13-10,20
2021-08-13-11,11
2021-08-13-12,11
2021-08-13-13,11
2021-08-13-14,15
2021-08-13-15,19
2021-08-13-16,16
2021-08-13-17,14
2021-08-13-18,14
2021-08-13-19,19
2021-08-13-20,16
2021-08-13-21,12
2021-08-13-22,23
2021-08-13-23,22
2021-08-14-0,29
2021-08-14-1,42
2021-08-14-2,46
2021-08-14-3,59
2021-08-14-4,50
2021-08-14-5,16
2021-08-14-6,9
2021-08-14-7,13
2021-08-14-8,13
2021-08-14-9,18
2021-08-14-10,17
2021-08-14-11,14
2021-08-14-12,12
2021-08-14-13,12
2021-08-14-14,12
2021-08-14-15,13
2021-08-14-16,14
2021-08-14-17,12
2021-08-14-18,13
2021-08-14-19,14
2021-08-14-20,13
2021-08-14-21,14
2021-08-14-22,39
2021-08-14-23,12
2021-08-15-0,7
2021-08-15-1,22
2021-08-15-2,34
2021-08-15-3,51
2021-08-15-4,11
2021-08-15-5,44
2021-08-15-6,24
2021-08-15-7,16
2021-08-15-8,11
2021-08-15-9,16
2021-08-15-10,13
2021-08-15-11,14
2021-08-15-12,15
2021-08-15-13,13
2021-08-15-14,13
2021-08-15-15,13
2021-08-15-16,14
2021-08-15-17,13
2021-08-15-18,17
2021-08-15-19,11
2021-08-15-20,13
2021-08-15-21,12
2021-08-15-22,24
2021-08-15-23,11
2021-08-16-0,34
2021-08-16-1,13
2021-08-16-2,15
2021-08-16-3,58
2021-08-16-4,26
2021-08-16-5,7
2021-08-16-6,10
2021-08-16-7,19
2021-08-16-8,13
2021-08-16-9,14
2021-08-16-10,20
2021-08-16-11,22
2021-08-16-12,12
2021-08-16-13,10
2021-08-16-14,16
2021-08-16-15,12
2021-08-16-16,11
2021-08-16-17,13
2021-08-16-18,14
2021-08-16-19,12
2021-08-16-20,12
2021-08-16-21,12
2021-08-16-22,15
2021-08-16-23,46
2021-08-17-0,13
2021-08-17-1,7
2021-08-17-2,50
2021-08-17-4,62
2021-08-17-5,33
2021-08-17-6,16
2021-08-17-7,20
2021-08-17-8,16
2021-08-17-9,17
2021-08-17-10,12
2021-08-17-11,12
2021-08-17-12,12
2021-08-17-13,11
2021-08-17-14,13
2021-08-17-15,18
2021-08-17-16,16
2021-08-17-17,18
2021-08-17-18,16
2021-08-17-19,20
2021-08-17-20,12
2021-08-17-21,13
2021-08-17-22,14
2021-08-17-23,25
2021-08-18-0,8
2021-08-18-1,5
2021-08-18-2,51
2021-08-18-5,21
2021-08-18-6,22
2021-08-18-7,22
2021-08-18-8,13
2021-08-18-9,23
2021-08-18-10,11
2021-08-18-11,10
2021-08-18-12,11
2021-08-18-13,10
2021-08-18-14,14
2021-08-18-15,19
2021-08-18-16,16
2021-08-18-17,18
2021-08-18-18,12
2021-08-18-19,12
2021-08-18-20,22
2021-08-18-21,12
2021-08-18-22,11
2021-08-18-23,40
2021-08-19-0,51
2021-08-19-1,34
2021-08-19-2,27
2021-08-19-3,15
2021-08-19-4,14
2021-08-19-6,22
2021-08-19-7,21
2021-08-19-8,18
2021-08-19-9,19
2021-08-19-10,11
2021-08-19-11,13
2021-08-19-12,11
2021-08-19-13,17
2021-08-19-14,19
2021-08-19-15,20
2021-08-19-16,12
2021-08-19-17,18
2021-08-19-18,15
2021-08-19-19,15
2021-08-19-20,15
2021-08-19-21,25
2021-08-19-22,14
2021-08-19-23,14
2021-08-20-0,42
2021-08-20-1,9
2021-08-20-2,9
2021-08-20-3,16
2021-08-20-4,6
2021-08-20-5,59
2021-08-20-6,13
2021-08-20-7,26
2021-08-20-8,12
2021-08-20-9,11
2021-08-20-10,12
2021-08-20-11,10
2021-08-20-12,12
2021-08-20-13,16
2021-08-20-14,24
2021-08-20-15,19
2021-08-20-16,15
2021-08-20-17,15
2021-08-20-18,15
2021-08-20-19,12
2021-08-20-20,19
2021-08-20-21,19
2021-08-20-22,14
2021-08-20-23,18
2021-08-21-0,10
2021-08-21-1,12
2021-08-21-2,11
2021-08-21-3,21
2021-08-21-4,48
2021-08-21-5,15
2021-08-21-6,16
2021-08-21-7,11
2021-08-21-8,23
2021-08-21-9,31
2021-08-21-10,12
2021-08-21-11,15
2021-08-21-12,14
2021-08-21-13,13
2021-08-21-14,15
2021-08-21-15,13
2021-08-21-16,15
2021-08-21-17,13
2021-08-21-18,19
2021-08-21-19,14
2021-08-21-20,13
2021-08-21-21,15
2021-08-21-22,22
2021-08-21-23,13
2021-08-22-0,13
2021-08-22-1,31
2021-08-22-2,37
2021-08-22-3,42
2021-08-22-4,42
2021-08-22-5,10
2021-08-22-6,13
2021-08-22-7,32
2021-08-22-8,21
2021-08-22-9,14
2021-08-22-10,13
2021-08-22-11,14
2021-08-22-12,14
2021-08-22-13,11
2021-08-22-14,15
2021-08-22-15,19
2021-08-22-16,14
2021-08-22-17,15
2021-08-22-18,20
2021-08-22-19,21
2021-08-22-20,10
2021-08-22-21,14
2021-08-22-22,9
2021-08-22-23,13
2021-08-23-0,55
2021-08-23-1,25
2021-08-23-2,15
2021-08-23-3,26
2021-08-23-4,14
2021-08-23-5,17
2021-08-23-6,14
2021-08-23-7,21
2021-08-23-8,13
2021-08-23-9,21
2021-08-23-10,16
2021-08-23-11,10
2021-08-23-12,12
2021-08-23-13,10
2021-08-23-14,12
2021-08-23-15,15
2021-08-23-16,14
2021-08-23-17,18
2021-08-23-18,14
2021-08-23-19,17
2021-08-23-20,13
2021-08-23-21,14
2021-08-23-22,16
2021-08-23-23,43
2021-08-24-0,51
2021-08-24-1,42
2021-08-24-2,71
2021-08-24-3,52
2021-08-24-4,66
2021-08-24-5,46
2021-08-24-6,14
2021-08-24-7,19
2021-08-24-8,16
2021-08-24-9,12
2021-08-24-10,16
2021-08-24-11,14
2021-08-24-12,24
2021-08-24-13,19
2021-08-24-14,22
2021-08-24-15,16
2021-08-24-16,23
2021-08-24-17,17
2021-08-24-18,13
2021-08-24-19,14
2021-08-24-20,11
2021-08-24-21,18
2021-08-24-22,14
2021-08-24-23,48
2021-08-25-0,47
2021-08-25-1,66
2021-08-25-3,64
2021-08-25-4,57
2021-08-25-5,65
2021-08-25-6,24
2021-08-25-7,20
2021-08-25-8,18
2021-08-25-9,12
2021-08-25-10,11
2021-08-25-11,15
2021-08-25-12,19
2021-08-25-13,12
2021-08-25-14,18
2021-08-25-15,15
2021-08-25-16,24
